Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
35,Entry long,2024-11-07 00:00,S2_Rev,2675.781,3.7,9900.3897,-99.01,-1.00,9.02,0.09,-99.01,-1.00,595.84,5.96
36,Exit long,2024-11-08 04:30,LX_TP1,2706.656,3.7,9818.2682,196.36,2.00,210.99,2.15,-9.4,-0.10,792.2,7.92
36,Entry long,2024-11-07 10:30,S2_Rev,2653.586,3.7,9818.2682,196.36,2.00,210.99,2.15,-9.4,-0.10,792.2,7.92
37,Exit long,2024-11-11 21:30,LX_SL,2643.497,3.7,9879.7437,-98.8,-1.00,19.01,0.19,-98.8,-1.00,693.4,6.93
37,Entry long,2024-11-11 12:00,S2_Rev,2670.201,3.7,9879.7437,-98.8,-1.00,19.01,0.19,-98.8,-1.00,693.4,6.93
38,Exit long,2024-11-12 15:30,LX_SL,2595.927,3.8,9964.17,-99.65,-1.00,18.96,0.19,-99.65,-1.00,593.75,5.94
38,Entry long,2024-11-12 04:30,S2_Rev,2622.15,3.8,9964.17,-99.65,-1.00,18.96,0.19,-99.65,-1.00,593.75,5.94
39,Exit long,2024-11-14 07:30,LX_SL,2570.652,3.8,9867.156,-98.68,-1.00,84.44,0.86,-98.68,-1.00,495.07,4.95
39,Entry long,2024-11-12 19:00,S2_Rev,2596.62,3.8,9867.156,-98.68,-1.00,84.44,0.86,-98.68,-1.00,495.07,4.95
40,Exit long,2024-11-19 00:00,LX_TP1,2612.689,3.9,9989.6979,199.79,2.00,202.48,2.03,-96.71,-0.97,694.86,6.95
40,Entry long,2024-11-14 11:30,S2_Rev,2561.461,3.9,9989.6979,199.79,2.00,202.48,2.03,-96.71,-0.97,694.86,6.95
41,Exit long,2024-11-25 22:00,LX_SL,2643.557,3.7,9879.9657,-98.8,-1.00,68.41,0.69,-98.8,-1.00,596.05,5.96
41,Entry long,2024-11-25 16:30,S2_Rev,2670.261,3.7,9879.9657,-98.8,-1.00,68.41,0.69,-98.8,-1.00,596.05,5.96
42,Exit long,2024-12-11 12:30,LX_TP1,2684.384,3.8,9977.4168,223.24,2.24,299.12,3.00,-78.09,-0.78,819.3,8.19
42,Entry long,2024-11-26 04:00,S2_Rev,2625.636,3.8,9977.4168,223.24,2.24,299.12,3.00,-78.09,-0.78,819.3,8.19
43,Exit long,2024-12-13 22:00,LX_SL,2659.356,3.7,9939.014,-99.4,-1.00,24.2,0.24,-99.4,-1.00,719.9,7.20
43,Entry long,2024-12-13 02:00,S2_Rev,2686.22,3.7,9939.014,-99.4,-1.00,24.2,0.24,-99.4,-1.00,719.9,7.20
44,Exit long,2024-12-17 22:00,LX_SL,2633.157,3.7,9841.0972,-98.42,-1.00,17.7,0.18,-98.42,-1.00,621.48,6.21
44,Entry long,2024-12-14 00:00,S2_Rev,2659.756,3.7,9841.0972,-98.42,-1.00,17.7,0.18,-98.42,-1.00,621.48,6.21
45,Exit long,2025-01-03 00:30,LX_TP1,2656.355,3.8,9896.2298,197.92,2.00,204.17,2.06,-66.33,-0.67,819.4,8.19
45,Entry long,2024-12-19 09:30,S2_Rev,2604.271,3.8,9896.2298,197.92,2.00,204.17,2.06,-66.33,-0.67,819.4,8.19
46,Exit long,2025-01-06 22:00,LX_SL,2617.456,3.7,9782.4152,-97.83,-1.00,20.55,0.21,-97.83,-1.00,721.58,7.22
46,Entry long,2025-01-04 00:00,S2_Rev,2643.896,3.7,9782.4152,-97.83,-1.00,20.55,0.21,-97.83,-1.00,721.58,7.22
47,Exit long,2025-01-21 11:00,LX_TP1,2724.412,3.7,9882.6778,197.65,2.00,207.19,2.10,-53.2,-0.54,919.22,9.19
47,Entry long,2025-01-13 21:00,S2_Rev,2670.994,3.7,9882.6778,197.65,2.00,207.19,2.10,-53.2,-0.54,919.22,9.19
48,Exit long,2025-01-28 00:30,LX_SL,2733.488,3.6,9939.9636,-99.41,-1.00,39.38,0.40,-99.41,-1.00,819.82,8.20
48,Entry long,2025-01-27 11:30,S2_Rev,2761.101,3.6,9939.9636,-99.41,-1.00,39.38,0.40,-99.41,-1.00,819.82,8.20
49,Exit long,2025-01-31 00:00,LX_TP1,2791.423,3.6,9852.0876,197.04,2.00,222.69,2.26,-8.23,-0.08,1016.85,10.17
49,Entry long,2025-01-28 02:30,S2_Rev,2736.691,3.6,9852.0876,197.04,2.00,222.69,2.26,-8.23,-0.08,1016.85,10.17
50,Exit long,2025-02-04 21:30,LX_TP1,2834.812,3.5,9727.3015,194.54,2.00,202.62,2.08,-8.48,-0.09,1211.39,12.11
50,Entry long,2025-02-03 12:30,S2_Rev,2779.229,3.5,9727.3015,194.54,2.00,202.62,2.08,-8.48,-0.09,1211.39,12.11
51,Exit long,2025-02-10 18:00,LX_TP1,2901.685,3.5,9956.7685,199.13,2.00,204.68,2.06,-3.31,-0.03,1410.52,14.11
51,Entry long,2025-02-06 23:30,S2_Rev,2844.791,3.5,9956.7685,199.13,2.00,204.68,2.06,-3.31,-0.03,1410.52,14.11
52,Exit long,2025-02-19 19:30,LX_TP1,2940.088,3.4,9800.2994,196,2.00,219.47,2.24,-3.34,-0.03,1606.52,16.07
52,Entry long,2025-02-17 08:30,S2_Rev,2882.441,3.4,9800.2994,196,2.00,219.47,2.24,-3.34,-0.03,1606.52,16.07
53,Exit long,2025-02-27 17:00,LX_SL,2878.434,3.4,9885.5374,-98.86,-1.00,76.82,0.78,-98.86,-1.00,1507.66,15.08
53,Entry long,2025-02-26 02:00,S2_Rev,2907.511,3.4,9885.5374,-98.86,-1.00,76.82,0.78,-98.86,-1.00,1507.66,15.08
54,Exit long,2025-02-28 12:00,LX_SL,2861.971,3.4,9828.9954,-98.29,-1.00,14.13,0.14,-98.29,-1.00,1409.36,14.09
54,Entry long,2025-02-27 17:30,S2_Rev,2890.881,3.4,9828.9954,-98.29,-1.00,14.13,0.14,-98.29,-1.00,1409.36,14.09
55,Exit long,2025-02-28 22:30,LX_SL,2834.665,3.4,9735.2166,-97.36,-1.00,12.86,0.13,-97.36,-1.00,1312.01,13.12
55,Entry long,2025-02-28 13:00,S2_Rev,2863.299,3.4,9735.2166,-97.36,-1.00,12.86,0.13,-97.36,-1.00,1312.01,13.12
56,Exit long,2025-03-04 15:30,LX_TP1,2899.227,3.5,9948.3335,198.96,2.00,207.3,2.08,-15.47,-0.16,1510.97,15.11
56,Entry long,2025-02-28 23:30,S2_Rev,2842.381,3.5,9948.3335,198.96,2.00,207.3,2.08,-15.47,-0.16,1510.97,15.11
57,Exit long,2025-03-14 23:00,LX_TP1,2980.739,3.4,9858.0994,276.41,2.80,358.7,3.64,-66.1,-0.67,1787.38,17.87
57,Entry long,2025-03-06 18:30,S2_Rev,2899.441,3.4,9858.0994,276.41,2.80,358.7,3.64,-66.1,-0.67,1787.38,17.87
58,Exit long,2025-03-31 06:30,LX_TP1,3088.565,3.3,9992.4198,199.84,2.00,230.32,2.30,-94.84,-0.95,1987.23,19.87
58,Entry long,2025-03-21 14:00,S2_Rev,3028.006,3.3,9992.4198,199.84,2.00,230.32,2.30,-94.84,-0.95,1987.23,19.87
59,Exit long,2025-04-03 20:00,LX_SL,3082.749,3.2,9964.4448,-99.65,-1.00,172.32,1.73,-99.65,-1.00,1887.58,18.88
59,Entry long,2025-04-02 01:30,S2_Rev,3113.889,3.2,9964.4448,-99.65,-1.00,172.32,1.73,-99.65,-1.00,1887.58,18.88
60,Exit long,2025-04-04 22:00,LX_SL,3054.6,3.2,9873.4592,-98.74,-1.00,164.4,1.67,-98.74,-1.00,1788.84,17.89
60,Entry long,2025-04-03 22:00,S2_Rev,3085.456,3.2,9873.4592,-98.74,-1.00,164.4,1.67,-98.74,-1.00,1788.84,17.89
61,Exit long,2025-04-07 06:00,LX_SL,3000.13,3.2,9697.3952,-96.98,-1.00,33.84,0.35,-96.98,-1.00,1691.86,16.92
61,Entry long,2025-04-05 00:30,S2_Rev,3030.436,3.2,9697.3952,-96.98,-1.00,33.84,0.35,-96.98,-1.00,1691.86,16.92
62,Exit long,2025-04-08 01:00,LX_SL,2969.708,3.3,9899.0331,-99,-1.00,184.78,1.87,-99,-1.00,1592.86,15.93
62,Entry long,2025-04-07 08:00,S2_Rev,2999.707,3.3,9899.0331,-99,-1.00,184.78,1.87,-99,-1.00,1592.86,15.93
63,Exit long,2025-04-09 14:30,LX_TP1,3029.344,3.3,9800.8251,196.01,2.00,209.16,2.13,-20.14,-0.21,1788.87,17.89
63,Entry long,2025-04-08 02:00,S2_Rev,2969.947,3.3,9800.8251,196.01,2.00,209.16,2.13,-20.14,-0.21,1788.87,17.89
64,Exit long,2025-04-22 06:30,LX_TP2,3430.044,3,9894.363,395.77,4.00,413.55,4.18,-14.72,-0.15,2184.64,21.85
64,Entry long,2025-04-17 23:30,S2_Rev,3298.121,3,9894.363,395.77,4.00,413.55,4.18,-14.72,-0.15,2184.64,21.85
65,Exit long,2025-04-23 14:30,LX_SL,3306.233,2.9,9684.9299,-96.85,-1.00,136.33,1.41,-96.85,-1.00,2087.79,20.88
65,Entry long,2025-04-23 07:30,S2_Rev,3339.631,2.9,9684.9299,-96.85,-1.00,136.33,1.41,-96.85,-1.00,2087.79,20.88
66,Exit long,2025-04-25 21:00,LX_SL,3271.405,3,9913.353,-99.14,-1.00,30.45,0.31,-99.14,-1.00,1988.65,19.89
66,Entry long,2025-04-25 15:00,S2_Rev,3304.451,3,9913.353,-99.14,-1.00,30.45,0.31,-99.14,-1.00,1988.65,19.89
67,Exit long,2025-04-29 02:30,LX_TP1,3346.777,3,9843.465,196.87,2.00,206.63,2.10,-40.17,-0.41,2185.52,21.86
67,Entry long,2025-04-25 22:00,S2_Rev,3281.155,3,9843.465,196.87,2.00,206.63,2.10,-40.17,-0.41,2185.52,21.86
68,Exit long,2025-05-01 08:00,LX_SL,3247.615,3,9841.263,-98.42,-1.00,118.29,1.20,-98.42,-1.00,2087.1,20.87
68,Entry long,2025-04-30 19:30,S2_Rev,3280.421,3,9841.263,-98.42,-1.00,118.29,1.20,-98.42,-1.00,2087.1,20.87
69,Exit long,2025-05-01 19:30,LX_SL,3205.659,3,9714.123,-97.15,-1.00,15.39,0.16,-97.15,-1.00,1989.95,19.90
69,Entry long,2025-05-01 14:00,S2_Rev,3238.041,3,9714.123,-97.15,-1.00,15.39,0.16,-97.15,-1.00,1989.95,19.90
70,Exit long,2025-05-07 06:00,LX_TP2,3385.064,3.1,9980.0501,513.65,5.15,680.15,6.82,-45.59,-0.46,2503.6,25.04
70,Entry long,2025-05-01 20:30,S2_Rev,3219.371,3.1,9980.0501,513.65,5.15,680.15,6.82,-45.59,-0.46,2503.6,25.04
71,Exit long,2025-05-09 00:00,LX_SL,3304.877,2.9,9680.9569,-96.81,-1.00,90.48,0.93,-96.81,-1.00,2406.79,24.07
71,Entry long,2025-05-08 15:30,S2_Rev,3338.261,2.9,9680.9569,-96.81,-1.00,90.48,0.93,-96.81,-1.00,2406.79,24.07
72,Exit long,2025-05-09 10:00,LX_SL,3275.127,3,9924.633,-99.25,-1.00,47.17,0.48,-99.25,-1.00,2307.54,23.08
72,Entry long,2025-05-09 02:00,S2_Rev,3308.211,3,9924.633,-99.25,-1.00,47.17,0.48,-99.25,-1.00,2307.54,23.08
73,Exit long,2025-05-12 15:00,LX_SL,3252.803,3,9856.983,-98.57,-1.00,12.96,0.13,-98.57,-1.00,2208.96,22.09
73,Entry long,2025-05-12 07:30,S2_Rev,3285.661,3,9856.983,-98.57,-1.00,12.96,0.13,-98.57,-1.00,2208.96,22.09
74,Exit long,2025-05-14 20:30,LX_SL,3188.69,3.1,9984.7931,-99.85,-1.00,138.29,1.38,-99.85,-1.00,2109.11,21.09
74,Entry long,2025-05-12 19:30,S2_Rev,3220.901,3.1,9984.7931,-99.85,-1.00,138.29,1.38,-99.85,-1.00,2109.11,21.09
75,Exit long,2025-05-15 10:30,LX_SL,3156.352,3.1,9883.5316,-98.84,-1.00,13.93,0.14,-98.84,-1.00,2010.27,20.10
75,Entry long,2025-05-15 01:00,S2_Rev,3188.236,3.1,9883.5316,-98.84,-1.00,13.93,0.14,-98.84,-1.00,2010.27,20.10
76,Exit long,2025-05-15 22:30,LX_TP1,3203.269,3.1,9735.4291,194.7,2.00,206.64,2.12,-31.79,-0.33,2204.97,22.05
76,Entry long,2025-05-15 14:30,S2_Rev,3140.461,3.1,9735.4291,194.7,2.00,206.64,2.12,-31.79,-0.33,2204.97,22.05
77,Exit long,2025-05-19 07:00,LX_TP1,3237.592,3.1,9839.7441,196.79,2.00,206.53,2.10,-26.4,-0.27,2401.76,24.02
77,Entry long,2025-05-16 20:30,S2_Rev,3174.111,3.1,9839.7441,196.79,2.00,206.53,2.10,-26.4,-0.27,2401.76,24.02
78,Exit long,2025-05-20 22:30,LX_TP1,3276.811,3.1,9958.9391,199.18,2.00,227.13,2.28,-18,-0.18,2600.94,26.01
78,Entry long,2025-05-20 11:30,S2_Rev,3212.561,3.1,9958.9391,199.18,2.00,227.13,2.28,-18,-0.18,2600.94,26.01
79,Exit long,2025-05-24 00:00,LX_TP1,3360.628,3,9884.205,197.68,2.00,209.84,2.12,-47.84,-0.48,2798.62,27.99
79,Entry long,2025-05-22 19:30,S2_Rev,3294.735,3,9884.205,197.68,2.00,209.84,2.12,-47.84,-0.48,2798.62,27.99
80,Exit long,2025-05-29 07:00,LX_SL,3273.963,3,9921.105,-99.22,-1.00,55.43,0.56,-99.22,-1.00,2699.4,26.99
80,Entry long,2025-05-27 16:30,S2_Rev,3307.035,3,9921.105,-99.22,-1.00,55.43,0.56,-99.22,-1.00,2699.4,26.99
81,Exit long,2025-06-03 11:30,LX_TP1,3362.994,3,9790.593,298.39,3.05,385.71,3.94,-8.74,-0.09,2997.79,29.98
81,Entry long,2025-05-29 10:00,S2_Rev,3263.531,3,9790.593,298.39,3.05,385.71,3.94,-8.74,-0.09,2997.79,29.98
82,Exit long,2025-06-07 02:00,LX_SL,3314.45,2.9,9708.9999,-97.09,-1.00,80.36,0.83,-97.09,-1.00,2900.7,29.01
82,Entry long,2025-06-06 00:30,S2_Rev,3347.931,2.9,9708.9999,-97.09,-1.00,80.36,0.83,-97.09,-1.00,2900.7,29.01
83,Exit long,2025-06-12 21:00,LX_TP1,3384.4,3,9954.123,199.08,2.00,227.46,2.29,-74.53,-0.75,3099.77,31.00
83,Entry long,2025-06-09 06:30,S2_Rev,3318.041,3,9954.123,199.08,2.00,227.46,2.29,-74.53,-0.75,3099.77,31.00
84,Exit long,2025-06-19 03:30,LX_SL,3362.923,2.9,9850.9897,-98.51,-1.00,25.95,0.26,-98.51,-1.00,3001.26,30.01
84,Entry long,2025-06-16 23:00,S2_Rev,3396.893,2.9,9850.9897,-98.51,-1.00,25.95,0.26,-98.51,-1.00,3001.26,30.01
85,Exit long,2025-06-24 14:00,LX_SL,3323.816,2.9,9736.4339,-97.37,-1.00,118.78,1.22,-97.37,-1.00,2903.89,29.04
85,Entry long,2025-06-19 15:00,S2_Rev,3357.391,2.9,9736.4339,-97.37,-1.00,118.78,1.22,-97.37,-1.00,2903.89,29.04
86,Exit long,2025-06-24 21:30,LX_SL,3296.306,3,9988.812,-99.89,-1.00,8.45,0.08,-99.89,-1.00,2804,28.04
86,Entry long,2025-06-24 16:00,S2_Rev,3329.604,3,9988.812,-99.89,-1.00,8.45,0.08,-99.89,-1.00,2804,28.04
87,Exit long,2025-06-27 19:30,LX_SL,3279.058,3,9936.543,-99.37,-1.00,114.48,1.15,-99.37,-1.00,2704.63,27.05
87,Entry long,2025-06-24 23:30,S2_Rev,3312.181,3,9936.543,-99.37,-1.00,114.48,1.15,-99.37,-1.00,2704.63,27.05
88,Exit long,2025-07-01 23:00,LX_TP1,3339.867,3,9823.143,196.46,2.00,250.92,2.55,-83.49,-0.85,2901.09,29.01
88,Entry long,2025-06-27 22:00,S2_Rev,3274.381,3,9823.143,196.46,2.00,250.92,2.55,-83.49,-0.85,2901.09,29.01
89,Exit long,2025-07-07 18:30,LX_SL,3298.877,3,9996.603,-99.97,-1.00,38.67,0.39,-99.97,-1.00,2801.11,28.01
89,Entry long,2025-07-03 21:30,S2_Rev,3332.201,3,9996.603,-99.97,-1.00,38.67,0.39,-99.97,-1.00,2801.11,28.01
90,Exit long,2025-07-14 15:30,LX_TP1,3374.068,3,9923.733,198.47,2.00,201.15,2.03,-76.46,-0.77,2999.59,30.00
90,Entry long,2025-07-09 01:30,S2_Rev,3307.911,3,9923.733,198.47,2.00,201.15,2.03,-76.46,-0.77,2999.59,30.00
91,Exit long,2025-07-21 23:00,LX_TP1,3395.807,3,9987.672,199.75,2.00,216.71,2.17,-58.95,-0.59,3199.33,31.99
91,Entry long,2025-07-16 01:00,S2_Rev,3329.224,3,9987.672,199.75,2.00,216.71,2.17,-58.95,-0.59,3199.33,31.99
92,Exit long,2025-07-24 20:00,LX_SL,3359.25,2.9,9840.2307,-98.41,-1.00,8.31,0.08,-98.41,-1.00,3100.93,31.01
92,Entry long,2025-07-24 02:00,S2_Rev,3393.183,2.9,9840.2307,-98.41,-1.00,8.31,0.08,-98.41,-1.00,3100.93,31.01
93,Exit long,2025-07-25 23:30,LX_SL,3325.677,2.9,9741.8859,-97.42,-1.00,52.72,0.54,-97.42,-1.00,3003.51,30.04
93,Entry long,2025-07-24 21:30,S2_Rev,3359.271,2.9,9741.8859,-97.42,-1.00,52.72,0.54,-97.42,-1.00,3003.51,30.04
94,Exit long,2025-07-30 21:30,LX_SL,3300.798,2.9,9669.0089,-96.69,-1.00,32.51,0.34,-96.69,-1.00,2906.81,29.07
94,Entry long,2025-07-26 01:30,S2_Rev,3334.141,2.9,9669.0089,-96.69,-1.00,32.51,0.34,-96.69,-1.00,2906.81,29.07
95,Exit long,2025-08-04 20:00,LX_TP1,3364.041,3,9894.243,197.88,2.00,220.26,2.23,-90.43,-0.91,3104.69,31.05
95,Entry long,2025-07-31 01:00,S2_Rev,3298.081,3,9894.243,197.88,2.00,220.26,2.23,-90.43,-0.91,3104.69,31.05
96,Exit long,2025-08-18 07:00,LX_SL,3326.919,2.9,9745.5254,-97.46,-1.00,140.69,1.44,-97.46,-1.00,3007.23,30.07
96,Entry long,2025-08-05 20:30,S2_Rev,3360.526,2.9,9745.5254,-97.46,-1.00,140.69,1.44,-97.46,-1.00,3007.23,30.07
97,Exit long,2025-08-27 00:00,LX_TP1,3385.191,3,9956.448,199.13,2.00,211.75,2.13,-22.68,-0.23,3206.36,32.06
97,Entry long,2025-08-20 02:30,S2_Rev,3318.816,3,9956.448,199.13,2.00,211.75,2.13,-22.68,-0.23,3206.36,32.06
98,Exit long,2025-09-09 22:30,LX_TP1,3636.374,2.8,9886.6348,295.21,2.99,402.75,4.07,-19.69,-0.20,3501.57,35.02
98,Entry long,2025-09-04 12:30,S2_Rev,3530.941,2.8,9886.6348,295.21,2.99,402.75,4.07,-19.69,-0.20,3501.57,35.02
99,Exit long,2025-09-23 17:30,LX_TP2,3779.786,2.7,9812.9097,392.51,4.00,423.01,4.31,-18.75,-0.19,3894.08,38.94
99,Entry long,2025-09-15 10:00,S2_Rev,3634.411,2.7,9812.9097,392.51,4.00,423.01,4.31,-18.75,-0.19,3894.08,38.94
100,Exit long,2025-09-29 13:00,LX_TP1,3804.661,2.6,9698.1586,193.96,2.00,205.06,2.11,-21.24,-0.22,4088.04,40.88
100,Entry long,2025-09-25 04:00,S2_Rev,3730.061,2.6,9698.1586,193.96,2.00,205.06,2.11,-21.24,-0.22,4088.04,40.88
101,Exit long,2025-10-01 19:30,LX_TP1,3880.233,2.6,9890.7926,197.81,2.00,237.07,2.40,-3.12,-0.03,4285.85,42.86
