Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
91,Entry long,2020-09-24 01:00,S2_Rev,1866.401,5.3,9891.9253,197.83,2.00,227.36,2.30,-98.06,-0.99,3215.68,32.16
92,Exit long,2020-10-07 09:00,LX_SL,1873.226,5.2,9839.1748,-98.4,-1.00,150.75,1.53,-98.4,-1.00,3117.28,31.17
92,Entry long,2020-10-05 16:00,S2_Rev,1892.149,5.2,9839.1748,-98.4,-1.00,150.75,1.53,-98.4,-1.00,3117.28,31.17
93,Exit long,2020-10-09 21:30,LX_TP1,1916.931,5.3,9960.5338,199.2,2.00,232.27,2.33,-5.54,-0.06,3316.48,33.16
93,Entry long,2020-10-07 10:00,S2_Rev,1879.346,5.3,9960.5338,199.2,2.00,232.27,2.33,-5.54,-0.06,3316.48,33.16
94,Exit long,2020-10-13 22:00,LX_SL,1892.731,5.2,9941.6252,-99.42,-1.00,69,0.69,-99.42,-1.00,3217.06,32.17
94,Entry long,2020-10-13 13:00,S2_Rev,1911.851,5.2,9941.6252,-99.42,-1.00,69,0.69,-99.42,-1.00,3217.06,32.17
95,Exit long,2020-10-28 21:30,LX_SL,1875.568,5.2,9851.478,-98.52,-1.00,191.91,1.95,-98.52,-1.00,3118.53,31.19
95,Entry long,2020-10-14 03:00,S2_Rev,1894.515,5.2,9851.478,-98.52,-1.00,191.91,1.95,-98.52,-1.00,3118.53,31.19
96,Exit long,2020-10-29 20:00,LX_SL,1863.556,5.3,9976.6193,-99.77,-1.00,14.04,0.14,-99.77,-1.00,3018.76,30.19
96,Entry long,2020-10-29 00:00,S2_Rev,1882.381,5.3,9976.6193,-99.77,-1.00,14.04,0.14,-99.77,-1.00,3018.76,30.19
97,Exit long,2020-11-04 02:30,LX_TP1,1909.139,5.3,9920.0418,198.39,2.00,206.03,2.08,-40.84,-0.41,3217.15,32.17
97,Entry long,2020-10-29 22:00,S2_Rev,1871.706,5.3,9920.0418,198.39,2.00,206.03,2.08,-40.84,-0.41,3217.15,32.17
98,Exit long,2020-11-23 22:30,LX_SL,1849.488,5.3,9901.3063,-99.02,-1.00,163.66,1.65,-99.02,-1.00,3118.13,31.18
98,Entry long,2020-11-10 05:30,S2_Rev,1868.171,5.3,9901.3063,-99.02,-1.00,163.66,1.65,-99.02,-1.00,3118.13,31.18
99,Exit long,2020-11-24 10:30,LX_SL,1821.59,5.4,9935.9514,-99.37,-1.00,1.18,0.01,-99.37,-1.00,3018.77,30.19
99,Entry long,2020-11-24 04:30,S2_Rev,1839.991,5.4,9935.9514,-99.37,-1.00,1.18,0.01,-99.37,-1.00,3018.77,30.19
100,Exit long,2020-11-24 19:00,LX_SL,1808.69,5.4,9865.5894,-98.66,-1.00,32.39,0.33,-98.66,-1.00,2920.11,29.20
100,Entry long,2020-11-24 11:30,S2_Rev,1826.961,5.4,9865.5894,-98.66,-1.00,32.39,0.33,-98.66,-1.00,2920.11,29.20
101,Exit long,2020-11-27 21:30,LX_SL,1786.94,5.5,9927.4505,-99.28,-1.00,72.79,0.73,-99.28,-1.00,2820.82,28.21
101,Entry long,2020-11-25 02:00,S2_Rev,1804.991,5.5,9927.4505,-99.28,-1.00,72.79,0.73,-99.28,-1.00,2820.82,28.21
102,Exit long,2020-11-30 10:30,LX_SL,1768.021,5.5,9822.3455,-98.23,-1.00,41.24,0.42,-98.23,-1.00,2722.59,27.23
102,Entry long,2020-11-28 00:30,S2_Rev,1785.881,5.5,9822.3455,-98.23,-1.00,41.24,0.42,-98.23,-1.00,2722.59,27.23
103,Exit long,2020-12-01 21:00,LX_TP1,1807.287,5.6,9922.3656,198.44,2.00,215.09,2.17,-41.95,-0.42,2921.04,29.21
103,Entry long,2020-11-30 11:30,S2_Rev,1771.851,5.6,9922.3656,198.44,2.00,215.09,2.17,-41.95,-0.42,2921.04,29.21
104,Exit long,2020-12-08 11:30,LX_TP1,1867.711,5.4,9887.8914,197.75,2.00,207.73,2.10,-24.79,-0.25,3118.78,31.19
104,Entry long,2020-12-07 17:30,S2_Rev,1831.091,5.4,9887.8914,197.75,2.00,207.73,2.10,-24.79,-0.25,3118.78,31.19
105,Exit long,2020-12-09 22:30,LX_SL,1841.736,5.3,9859.8073,-98.61,-1.00,31.16,0.32,-98.61,-1.00,3020.18,30.20
105,Entry long,2020-12-09 13:00,S2_Rev,1860.341,5.3,9859.8073,-98.61,-1.00,31.16,0.32,-98.61,-1.00,3020.18,30.20
106,Exit long,2020-12-11 19:00,LX_SL,1823.262,5.4,9945.072,-99.46,-1.00,51.84,0.52,-99.46,-1.00,2920.72,29.21
106,Entry long,2020-12-09 23:30,S2_Rev,1841.68,5.4,9945.072,-99.46,-1.00,51.84,0.52,-99.46,-1.00,2920.72,29.21
107,Exit long,2020-12-17 13:00,LX_TP1,1867.018,5.4,9884.2194,197.68,2.00,207.08,2.10,-65.57,-0.66,3118.4,31.18
107,Entry long,2020-12-14 17:30,S2_Rev,1830.411,5.4,9884.2194,197.68,2.00,207.08,2.10,-65.57,-0.66,3118.4,31.18
108,Exit long,2021-01-05 18:00,LX_TP2,1945.096,5.3,9912.5158,396.49,4.00,413.5,4.17,-71.48,-0.72,3514.89,35.15
108,Entry long,2020-12-21 19:00,S2_Rev,1870.286,5.3,9912.5158,396.49,4.00,413.5,4.17,-71.48,-0.72,3514.89,35.15
109,Exit long,2021-01-08 16:00,LX_SL,1892.295,5.2,9939.3372,-99.4,-1.00,84.65,0.85,-99.4,-1.00,3415.49,34.15
109,Entry long,2021-01-07 03:00,S2_Rev,1911.411,5.2,9939.3372,-99.4,-1.00,84.65,0.85,-99.4,-1.00,3415.49,34.15
110,Exit long,2021-01-08 22:30,LX_SL,1874.361,5.2,9845.134,-98.46,-1.00,6.53,0.07,-98.46,-1.00,3317.03,33.17
110,Entry long,2021-01-08 19:30,S2_Rev,1893.295,5.2,9845.134,-98.46,-1.00,6.53,0.07,-98.46,-1.00,3317.03,33.17
111,Exit long,2021-01-11 09:00,LX_SL,1829.285,5.4,9977.9256,-99.79,-1.00,48.42,0.49,-99.79,-1.00,3217.24,32.17
111,Entry long,2021-01-09 05:00,S2_Rev,1847.764,5.4,9977.9256,-99.79,-1.00,48.42,0.49,-99.79,-1.00,3217.24,32.17
112,Exit long,2021-01-18 07:30,LX_SL,1811.826,5.4,9882.6966,-98.84,-1.00,182.15,1.84,-98.84,-1.00,3118.41,31.18
112,Entry long,2021-01-11 10:30,S2_Rev,1830.129,5.4,9882.6966,-98.84,-1.00,182.15,1.84,-98.84,-1.00,3118.41,31.18
113,Exit long,2021-01-20 22:30,LX_TP1,1857.216,5.4,9832.3254,196.64,2.00,238.03,2.42,-24.31,-0.25,3315.05,33.15
113,Entry long,2021-01-18 08:30,S2_Rev,1820.801,5.4,9832.3254,196.64,2.00,238.03,2.42,-24.31,-0.25,3315.05,33.15
114,Exit long,2021-02-04 09:30,LX_SL,1825.262,5.4,9955.9854,-99.57,-1.00,172.31,1.73,-99.57,-1.00,3215.48,32.15
114,Entry long,2021-01-22 22:30,S2_Rev,1843.701,5.4,9955.9854,-99.57,-1.00,172.31,1.73,-99.57,-1.00,3215.48,32.15
115,Exit long,2021-02-04 22:00,LX_SL,1802.987,5.4,9834.4854,-98.36,-1.00,32.5,0.33,-98.36,-1.00,3117.12,31.17
115,Entry long,2021-02-04 14:30,S2_Rev,1821.201,5.4,9834.4854,-98.36,-1.00,32.5,0.33,-98.36,-1.00,3117.12,31.17
116,Exit long,2021-02-09 05:00,LX_TP1,1828.452,5.5,9859.3055,197.18,2.00,255.8,2.59,-35.21,-0.36,3314.3,33.14
116,Entry long,2021-02-05 01:00,S2_Rev,1792.601,5.5,9859.3055,197.18,2.00,255.8,2.59,-35.21,-0.36,3314.3,33.14
117,Exit long,2021-02-16 20:30,LX_SL,1807.918,5.4,9861.3774,-98.62,-1.00,24.73,0.25,-98.62,-1.00,3215.68,32.16
117,Entry long,2021-02-12 05:00,S2_Rev,1826.181,5.4,9861.3774,-98.62,-1.00,24.73,0.25,-98.62,-1.00,3215.68,32.16
118,Exit long,2021-02-17 07:00,LX_SL,1791.375,5.5,9952.0905,-99.53,-1.00,26.43,0.27,-99.53,-1.00,3116.16,31.16
118,Entry long,2021-02-16 23:30,S2_Rev,1809.471,5.5,9952.0905,-99.53,-1.00,26.43,0.27,-99.53,-1.00,3116.16,31.16
119,Exit long,2021-02-23 11:00,LX_TP1,1813.466,5.6,9956.2904,199.12,2.00,213.53,2.14,-98.05,-0.98,3315.28,33.15
119,Entry long,2021-02-18 01:00,S2_Rev,1777.909,5.6,9956.2904,199.12,2.00,213.53,2.14,-98.05,-0.98,3315.28,33.15
120,Exit long,2021-02-25 23:00,LX_SL,1773.773,5.5,9854.3005,-98.55,-1.00,76.66,0.78,-98.55,-1.00,3216.73,32.17
120,Entry long,2021-02-24 23:30,S2_Rev,1791.691,5.5,9854.3005,-98.55,-1.00,76.66,0.78,-98.55,-1.00,3216.73,32.17
121,Exit long,2021-02-26 13:30,LX_SL,1757.843,5.6,9943.3656,-99.44,-1.00,41.88,0.42,-99.44,-1.00,3117.28,31.17
121,Entry long,2021-02-26 00:00,S2_Rev,1775.601,5.6,9943.3656,-99.44,-1.00,41.88,0.42,-99.44,-1.00,3117.28,31.17
122,Exit long,2021-03-02 09:30,LX_SL,1712.699,5.7,9861.0057,-98.62,-1.00,170.12,1.73,-98.62,-1.00,3018.66,30.19
122,Entry long,2021-02-27 02:30,S2_Rev,1730.001,5.7,9861.0057,-98.62,-1.00,170.12,1.73,-98.62,-1.00,3018.66,30.19
123,Exit long,2021-03-05 01:30,LX_SL,1697.82,5.8,9946.8318,-99.48,-1.00,148.3,1.49,-99.48,-1.00,2919.18,29.19
123,Entry long,2021-03-02 10:30,S2_Rev,1714.971,5.8,9946.8318,-99.48,-1.00,148.3,1.49,-99.48,-1.00,2919.18,29.19
124,Exit long,2021-03-08 23:30,LX_SL,1680.138,5.8,9843.2438,-98.44,-1.00,99.29,1.01,-98.44,-1.00,2820.74,28.21
124,Entry long,2021-03-05 03:30,S2_Rev,1697.111,5.8,9843.2438,-98.44,-1.00,99.29,1.01,-98.44,-1.00,2820.74,28.21
125,Exit long,2021-03-09 22:30,LX_TP1,1714.303,5.9,9916.0769,198.31,2.00,230.51,2.32,-9.98,-0.10,3019.05,30.19
125,Entry long,2021-03-09 02:00,S2_Rev,1680.691,5.9,9916.0769,198.31,2.00,230.51,2.32,-9.98,-0.10,3019.05,30.19
126,Exit long,2021-03-16 22:30,LX_TP1,1738.483,5.8,9885.5026,197.7,2.00,213.15,2.16,-30.14,-0.30,3216.75,32.17
126,Entry long,2021-03-12 20:30,S2_Rev,1704.397,5.8,9885.5026,197.7,2.00,213.15,2.16,-30.14,-0.30,3216.75,32.17
127,Exit long,2021-03-29 21:30,LX_SL,1707.492,5.7,9831.0237,-98.32,-1.00,127.22,1.29,-98.32,-1.00,3118.43,31.18
127,Entry long,2021-03-18 22:30,S2_Rev,1724.741,5.7,9831.0237,-98.32,-1.00,127.22,1.29,-98.32,-1.00,3118.43,31.18
128,Exit long,2021-03-30 15:30,LX_SL,1696.628,5.8,9939.8486,-99.41,-1.00,11.88,0.12,-99.41,-1.00,3019.02,30.19
128,Entry long,2021-03-30 00:30,S2_Rev,1713.767,5.8,9939.8486,-99.41,-1.00,11.88,0.12,-99.41,-1.00,3019.02,30.19
129,Exit long,2021-03-30 20:30,LX_SL,1681.604,5.8,9851.8278,-98.52,-1.00,0.57,0.01,-98.52,-1.00,2920.5,29.21
129,Entry long,2021-03-30 17:30,S2_Rev,1698.591,5.8,9851.8278,-98.52,-1.00,0.57,0.01,-98.52,-1.00,2920.5,29.21
130,Exit long,2021-04-05 11:30,LX_TP1,1724.099,5.9,9952.3619,219.82,2.21,257.71,2.59,-54.52,-0.55,3140.32,31.40
130,Entry long,2021-03-31 00:00,S2_Rev,1686.841,5.9,9952.3619,219.82,2.21,257.71,2.59,-54.52,-0.55,3140.32,31.40
131,Exit long,2021-04-13 02:00,LX_SL,1727.964,5.7,9948.894,-99.5,-1.00,20.41,0.21,-99.5,-1.00,3040.82,30.41
131,Entry long,2021-04-09 17:00,S2_Rev,1745.42,5.7,9948.894,-99.5,-1.00,20.41,0.21,-99.5,-1.00,3040.82,30.41
132,Exit long,2021-04-16 01:00,LX_TP1,1764.855,5.7,9862.4307,197.24,2.00,225.43,2.29,-43.61,-0.44,3238.07,32.38
132,Entry long,2021-04-13 03:00,S2_Rev,1730.251,5.7,9862.4307,197.24,2.00,225.43,2.29,-43.61,-0.44,3238.07,32.38
133,Exit long,2021-04-29 22:00,LX_SL,1756.376,5.6,9935.0664,-99.36,-1.00,88.65,0.89,-99.36,-1.00,3138.7,31.39
133,Entry long,2021-04-23 23:00,S2_Rev,1774.119,5.6,9935.0664,-99.36,-1.00,88.65,0.89,-99.36,-1.00,3138.7,31.39
134,Exit long,2021-05-07 21:00,LX_TP2,1832.604,5.6,9867.8776,394.7,4.00,454.66,4.61,-10.2,-0.10,3533.41,35.33
134,Entry long,2021-04-29 22:30,S2_Rev,1762.121,5.6,9867.8776,394.7,4.00,454.66,4.61,-10.2,-0.10,3533.41,35.33
135,Exit long,2021-05-13 17:30,LX_SL,1811.026,5.4,9878.3334,-98.79,-1.00,77.54,0.78,-98.79,-1.00,3434.62,34.35
135,Entry long,2021-05-11 22:00,S2_Rev,1829.321,5.4,9878.3334,-98.79,-1.00,77.54,0.78,-98.79,-1.00,3434.62,34.35
136,Exit long,2021-05-26 10:00,LX_TP1,1902.351,5.3,9884.7703,197.69,2.00,208.76,2.11,-20.94,-0.21,3632.31,36.32
136,Entry long,2021-05-19 20:30,S2_Rev,1865.051,5.3,9884.7703,197.69,2.00,208.76,2.11,-20.94,-0.21,3632.31,36.32
137,Exit long,2021-06-03 21:30,LX_SL,1873.901,5.2,9842.7212,-98.44,-1.00,123.23,1.25,-98.44,-1.00,3533.87,35.34
137,Entry long,2021-05-28 21:00,S2_Rev,1892.831,5.2,9842.7212,-98.44,-1.00,123.23,1.25,-98.44,-1.00,3533.87,35.34
138,Exit long,2021-06-14 18:30,LX_SL,1854.19,5.3,9926.4813,-99.27,-1.00,163.45,1.65,-99.27,-1.00,3434.6,34.35
138,Entry long,2021-06-04 03:30,S2_Rev,1872.921,5.3,9926.4813,-99.27,-1.00,163.45,1.65,-99.27,-1.00,3434.6,34.35
139,Exit long,2021-06-17 02:00,LX_SL,1845.773,5.3,9881.4207,-98.82,-1.00,28.63,0.29,-98.82,-1.00,3335.77,33.36
139,Entry long,2021-06-14 22:00,S2_Rev,1864.419,5.3,9881.4207,-98.82,-1.00,28.63,0.29,-98.82,-1.00,3335.77,33.36
140,Exit long,2021-06-17 18:00,LX_SL,1801.134,5.4,9824.3766,-98.25,-1.00,32.04,0.33,-98.25,-1.00,3237.52,32.38
140,Entry long,2021-06-17 09:30,S2_Rev,1819.329,5.4,9824.3766,-98.25,-1.00,32.04,0.33,-98.25,-1.00,3237.52,32.38
141,Exit long,2021-06-19 04:00,LX_SL,1760.705,5.6,9959.5496,-99.6,-1.00,104.83,1.05,-99.6,-1.00,3137.92,31.38
141,Entry long,2021-06-18 02:00,S2_Rev,1778.491,5.6,9959.5496,-99.6,-1.00,104.83,1.05,-99.6,-1.00,3137.92,31.38
142,Exit long,2021-07-06 23:30,LX_TP1,1798.29,5.6,9872.9736,197.45,2.00,291.31,2.95,-71.85,-0.73,3335.37,33.35
142,Entry long,2021-06-19 04:30,S2_Rev,1763.031,5.6,9872.9736,197.45,2.00,291.31,2.95,-71.85,-0.73,3335.37,33.35
143,Exit long,2021-07-15 14:30,LX_TP1,1830.144,5.5,9868.43,197.36,2.00,211.26,2.14,-21.23,-0.22,3532.73,35.33
143,Entry long,2021-07-07 01:00,S2_Rev,1794.26,5.5,9868.43,197.36,2.00,211.26,2.14,-21.23,-0.22,3532.73,35.33
144,Exit long,2021-07-19 14:30,LX_SL,1802.69,5.4,9832.8654,-98.34,-1.00,31.31,0.32,-98.34,-1.00,3434.39,34.34
144,Entry long,2021-07-16 20:30,S2_Rev,1820.901,5.4,9832.8654,-98.34,-1.00,31.31,0.32,-98.34,-1.00,3434.39,34.34
145,Exit long,2021-08-06 20:30,LX_SL,1787.266,5.5,9929.2655,-99.3,-1.00,150.47,1.52,-99.3,-1.00,3335.09,33.35
145,Entry long,2021-07-19 15:30,S2_Rev,1805.321,5.5,9929.2655,-99.3,-1.00,150.47,1.52,-99.3,-1.00,3335.09,33.35
146,Exit long,2021-08-13 21:00,LX_TP1,1762.162,5.7,9847.3827,196.94,2.00,202.23,2.05,-63.33,-0.64,3532.03,35.32
146,Entry long,2021-08-09 09:00,S2_Rev,1727.611,5.7,9847.3827,196.94,2.00,202.23,2.05,-63.33,-0.64,3532.03,35.32
147,Exit long,2021-09-16 17:30,LX_SL,1777.782,5.5,9876.5755,-98.77,-1.00,210.48,2.13,-98.77,-1.00,3433.25,34.33
147,Entry long,2021-08-25 11:00,S2_Rev,1795.741,5.5,9876.5755,-98.77,-1.00,210.48,2.13,-98.77,-1.00,3433.25,34.33
148,Exit long,2021-09-24 04:00,LX_SL,1737.311,5.6,9827.2216,-98.28,-1.00,181.32,1.85,-98.28,-1.00,3334.97,33.35
148,Entry long,2021-09-17 08:30,S2_Rev,1754.861,5.6,9827.2216,-98.28,-1.00,181.32,1.85,-98.28,-1.00,3334.97,33.35
149,Exit long,2021-09-29 22:00,LX_SL,1726.629,5.7,9941.2047,-99.42,-1.00,95.53,0.96,-99.42,-1.00,3235.56,32.36
149,Entry long,2021-09-24 06:30,S2_Rev,1744.071,5.7,9941.2047,-99.42,-1.00,95.53,0.96,-99.42,-1.00,3235.56,32.36
150,Exit long,2021-10-04 23:00,LX_TP1,1766.319,5.7,9870.6159,197.4,2.00,221.52,2.24,-64.34,-0.65,3432.96,34.33
150,Entry long,2021-09-29 23:30,S2_Rev,1731.687,5.7,9870.6159,197.4,2.00,221.52,2.24,-64.34,-0.65,3432.96,34.33
151,Exit long,2021-10-15 09:00,LX_TP1,1792.599,5.7,9967.6299,250.18,2.51,295.22,2.96,-16,-0.16,3683.14,36.83
151,Entry long,2021-10-06 17:30,S2_Rev,1748.707,5.7,9967.6299,250.18,2.51,295.22,2.96,-16,-0.16,3683.14,36.83
152,Exit long,2021-10-15 20:30,LX_SL,1769.813,5.5,9832.3005,-98.33,-1.00,3.24,0.03,-98.33,-1.00,3584.81,35.85
152,Entry long,2021-10-15 16:30,S2_Rev,1787.691,5.5,9832.3005,-98.33,-1.00,3.24,0.03,-98.33,-1.00,3584.81,35.85
153,Exit long,2021-10-22 22:30,LX_TP1,1810.424,5.6,9939.5912,198.78,2.00,210.97,2.12,-88.63,-0.89,3783.6,37.84
153,Entry long,2021-10-15 23:00,S2_Rev,1774.927,5.6,9939.5912,198.78,2.00,210.97,2.12,-88.63,-0.89,3783.6,37.84
154,Exit long,2021-10-29 21:30,LX_SL,1771.822,5.5,9843.4655,-98.44,-1.00,113.9,1.16,-98.44,-1.00,3685.15,36.85
154,Entry long,2021-10-27 00:00,S2_Rev,1789.721,5.5,9843.4655,-98.44,-1.00,113.9,1.16,-98.44,-1.00,3685.15,36.85
155,Exit long,2021-11-03 22:00,LX_SL,1760.19,5.6,9956.6376,-99.57,-1.00,103.31,1.04,-99.57,-1.00,3585.58,35.86
155,Entry long,2021-10-30 00:00,S2_Rev,1777.971,5.6,9956.6376,-99.57,-1.00,103.31,1.04,-99.57,-1.00,3585.58,35.86
156,Exit long,2021-11-05 21:30,LX_TP1,1800.053,5.6,9882.6504,197.65,2.00,217.73,2.20,-20.66,-0.21,3783.22,37.83
156,Entry long,2021-11-04 02:00,S2_Rev,1764.759,5.6,9882.6504,197.65,2.00,217.73,2.20,-20.66,-0.21,3783.22,37.83
157,Exit long,2021-11-22 22:00,LX_SL,1829.874,5.4,9981.1386,-99.82,-1.00,155.44,1.56,-99.82,-1.00,3683.41,36.83
157,Entry long,2021-11-12 19:30,S2_Rev,1848.359,5.4,9981.1386,-99.82,-1.00,155.44,1.56,-99.82,-1.00,3683.41,36.83
158,Exit long,2021-11-23 20:30,LX_SL,1791.391,5.5,9952.1785,-99.53,-1.00,16.08,0.16,-99.53,-1.00,3583.88,35.84
158,Entry long,2021-11-23 07:30,S2_Rev,1809.487,5.5,9952.1785,-99.53,-1.00,16.08,0.16,-99.53,-1.00,3583.88,35.84
159,Exit long,2021-12-01 00:00,LX_SL,1772.084,5.5,9844.9175,-98.46,-1.00,140.88,1.43,-98.46,-1.00,3485.42,34.85
159,Entry long,2021-11-23 22:30,S2_Rev,1789.985,5.5,9844.9175,-98.46,-1.00,140.88,1.43,-98.46,-1.00,3485.42,34.85
160,Exit long,2021-12-16 03:00,LX_SL,1756.55,5.6,9936.0464,-99.37,-1.00,113.83,1.15,-99.37,-1.00,3386.06,33.86
160,Entry long,2021-12-01 02:00,S2_Rev,1774.294,5.6,9936.0464,-99.37,-1.00,113.83,1.15,-99.37,-1.00,3386.06,33.86
161,Exit long,2022-01-20 17:30,LX_TP1,1837.099,5.5,9889.7755,214.27,2.17,252.77,2.56,-87.13,-0.88,3600.32,36.00
161,Entry long,2021-12-18 05:30,S2_Rev,1798.141,5.5,9889.7755,214.27,2.17,252.77,2.56,-87.13,-0.88,3600.32,36.00
162,Exit long,2022-01-27 03:30,LX_SL,1815.6,5.4,9903.2814,-99.04,-1.00,107.4,1.08,-99.04,-1.00,3501.28,35.01
162,Entry long,2022-01-21 18:00,S2_Rev,1833.941,5.4,9903.2814,-99.04,-1.00,107.4,1.08,-99.04,-1.00,3501.28,35.01
163,Exit long,2022-01-27 21:30,LX_SL,1803.611,5.4,9837.8874,-98.39,-1.00,0.86,0.01,-98.39,-1.00,3402.9,34.03
163,Entry long,2022-01-27 08:00,S2_Rev,1821.831,5.4,9837.8874,-98.39,-1.00,0.86,0.01,-98.39,-1.00,3402.9,34.03
164,Exit long,2022-01-28 18:30,LX_SL,1787.415,5.5,9930.0905,-99.31,-1.00,11.87,0.12,-99.31,-1.00,3303.59,33.04
164,Entry long,2022-01-27 23:00,S2_Rev,1805.471,5.5,9930.0905,-99.31,-1.00,11.87,0.12,-99.31,-1.00,3303.59,33.04
165,Exit long,2022-02-08 23:30,LX_TP1,1824.015,5.5,9835.3805,196.7,2.00,220.71,2.24,-45.38,-0.46,3500.29,35.00
165,Entry long,2022-01-28 20:30,S2_Rev,1788.251,5.5,9835.3805,196.7,2.00,220.71,2.24,-45.38,-0.46,3500.29,35.00
166,Exit long,2022-02-17 22:00,LX_TP1,1894.711,5.3,9845.0733,196.9,2.00,213,2.16,-72.93,-0.74,3697.18,36.97
166,Entry long,2022-02-15 18:00,S2_Rev,1857.561,5.3,9845.0733,196.9,2.00,213,2.16,-72.93,-0.74,3697.18,36.97
167,Exit long,2022-03-02 01:30,LX_TP1,1931.869,5.2,9848.7532,196.97,2.00,215.79,2.19,-59.75,-0.61,3894.15,38.94
167,Entry long,2022-02-25 04:30,S2_Rev,1893.991,5.2,9848.7532,196.97,2.00,215.79,2.19,-59.75,-0.61,3894.15,38.94
168,Exit long,2022-03-09 21:00,LX_SL,1996.245,4.9,9880.4139,-98.81,-1.00,24.59,0.25,-98.81,-1.00,3795.34,37.95
168,Entry long,2022-03-09 20:30,S2_Rev,2016.411,4.9,9880.4139,-98.81,-1.00,24.59,0.25,-98.81,-1.00,3795.34,37.95
169,Exit long,2022-03-10 09:00,LX_SL,1973.852,5,9968.955,-99.69,-1.00,59,0.59,-99.69,-1.00,3695.64,36.96
169,Entry long,2022-03-09 23:30,S2_Rev,1993.791,5,9968.955,-99.69,-1.00,59,0.59,-99.69,-1.00,3695.64,36.96
170,Exit long,2022-03-14 19:00,LX_SL,1954.754,5,9872.505,-98.73,-1.00,173.35,1.76,-98.73,-1.00,3596.91,35.97
170,Entry long,2022-03-10 10:00,S2_Rev,1974.501,5,9872.505,-98.73,-1.00,173.35,1.76,-98.73,-1.00,3596.91,35.97
171,Exit long,2022-03-15 08:00,LX_SL,1945.686,5,9826.705,-98.27,-1.00,13.05,0.13,-98.27,-1.00,3498.63,34.99
171,Entry long,2022-03-14 20:00,S2_Rev,1965.341,5,9826.705,-98.27,-1.00,13.05,0.13,-98.27,-1.00,3498.63,34.99
172,Exit long,2022-03-15 18:30,LX_SL,1923.569,5.1,9909.3051,-99.1,-1.00,12.9,0.13,-99.1,-1.00,3399.53,34.00
172,Entry long,2022-03-15 10:30,S2_Rev,1943.001,5.1,9909.3051,-99.1,-1.00,12.9,0.13,-99.1,-1.00,3399.53,34.00
173,Exit long,2022-03-17 02:00,LX_SL,1896.77,5.2,9962.8412,-99.64,-1.00,78.46,0.79,-99.64,-1.00,3299.89,33.00
173,Entry long,2022-03-15 23:00,S2_Rev,1915.931,5.2,9962.8412,-99.64,-1.00,78.46,0.79,-99.64,-1.00,3299.89,33.00
174,Exit long,2022-03-24 23:30,LX_TP1,1959.835,5.2,9991.3216,199.82,2.00,230.53,2.31,-58.28,-0.58,3499.71,35.00
174,Entry long,2022-03-21 06:00,S2_Rev,1921.408,5.2,9991.3216,199.82,2.00,230.53,2.31,-58.28,-0.58,3499.71,35.00
175,Exit long,2022-03-29 16:30,LX_SL,1912.877,5.1,9854.2251,-98.55,-1.00,68.69,0.70,-98.55,-1.00,3401.16,34.01
175,Entry long,2022-03-28 18:00,S2_Rev,1932.201,5.1,9854.2251,-98.55,-1.00,68.69,0.70,-98.55,-1.00,3401.16,34.01
176,Exit long,2022-03-29 20:30,LX_SL,1893.745,5.2,9946.95,-99.48,-1.00,17.5,0.18,-99.48,-1.00,3301.68,33.02
176,Entry long,2022-03-29 18:00,S2_Rev,1912.875,5.2,9946.95,-99.48,-1.00,17.5,0.18,-99.48,-1.00,3301.68,33.02
177,Exit long,2022-04-01 01:30,LX_TP1,1945.517,5.2,9918.3292,198.36,2.00,220.58,2.22,-12.85,-0.13,3500.04,35.00
177,Entry long,2022-03-29 22:00,S2_Rev,1907.371,5.2,9918.3292,198.36,2.00,220.58,2.22,-12.85,-0.13,3500.04,35.00
178,Exit long,2022-04-20 03:30,LX_SL,1943.99,5,9818.14,-98.19,-1.00,11.76,0.12,-98.19,-1.00,3401.85,34.02
178,Entry long,2022-04-19 22:00,S2_Rev,1963.628,5,9818.14,-98.19,-1.00,11.76,0.12,-98.19,-1.00,3401.85,34.02
179,Exit long,2022-04-22 20:00,LX_SL,1930.074,5.1,9942.8121,-99.43,-1.00,44.57,0.45,-99.43,-1.00,3302.42,33.02
179,Entry long,2022-04-20 04:30,S2_Rev,1949.571,5.1,9942.8121,-99.43,-1.00,44.57,0.45,-99.43,-1.00,3302.42,33.02
180,Exit long,2022-04-25 12:30,LX_SL,1917.557,5.1,9878.3328,-98.79,-1.00,48,0.49,-98.79,-1.00,3203.63,32.04
180,Entry long,2022-04-22 21:00,S2_Rev,1936.928,5.1,9878.3328,-98.79,-1.00,48,0.49,-98.79,-1.00,3203.63,32.04
181,Exit long,2022-04-25 20:00,LX_SL,1898.631,5.2,9972.6172,-99.74,-1.00,17.57,0.18,-99.74,-1.00,3103.89,31.04
181,Entry long,2022-04-25 15:00,S2_Rev,1917.811,5.2,9972.6172,-99.74,-1.00,17.57,0.18,-99.74,-1.00,3103.89,31.04
182,Exit long,2022-04-28 11:00,LX_SL,1878.652,5.2,9867.676,-98.69,-1.00,70.51,0.71,-98.69,-1.00,3005.2,30.05
182,Entry long,2022-04-26 01:00,S2_Rev,1897.63,5.2,9867.676,-98.69,-1.00,70.51,0.71,-98.69,-1.00,3005.2,30.05
