time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2026-01-22T17:00:00+08:00,98.782,98.792,98.704,98.731,46.12553916839467,55.44865687555216,,,,
2026-01-22T17:30:00+08:00,98.73,98.753,98.707,98.734,46.690382386934786,54.54136251523879,,,,
2026-01-22T18:00:00+08:00,98.731,98.785,98.711,98.776,53.9669627738716,54.32948761614904,,,,
2026-01-22T18:30:00+08:00,98.779,98.779,98.71,98.71,43.84014349635473,53.42798836037064,,,,
2026-01-22T19:00:00+08:00,98.716,98.78,98.689,98.724,46.1485447940823,53.05208277470769,,,,
2026-01-22T19:30:00+08:00,98.725,98.732,98.666,98.691,41.788302367849454,52.16428596181281,,,,
2026-01-22T20:00:00+08:00,98.693,98.698,98.637,98.662,38.35839932966213,50.781068036327056,,,,
2026-01-22T20:30:00+08:00,98.661,98.721,98.642,98.694,43.83636132500492,49.82524603297991,,,,
2026-01-22T21:00:00+08:00,98.697,98.701,98.593,98.63,36.793748384859796,48.30979921579633,,,,
2026-01-22T21:30:00+08:00,98.643,98.672,98.594,98.621,35.919810476877245,46.69258117544677,,,,
2026-01-22T22:00:00+08:00,98.62,98.63,98.586,98.604,34.26427247584185,45.09981054380069,,,,
2026-01-22T22:30:00+08:00,98.604,98.607,98.528,98.574,31.50472525099454,43.547434081109145,,,,
2026-01-22T23:00:00+08:00,98.574,98.583,98.467,98.472,24.33004146177788,41.433556435462684,,,,
2026-01-22T23:30:00+08:00,98.473,98.509,98.437,98.438,22.491361108219408,39.00418534290895,,,,
2026-01-23T00:00:00+08:00,98.437,98.438,98.316,98.371,19.38279345522443,37.09398922053965,,,,
2026-01-23T00:30:00+08:00,98.377,98.393,98.347,98.391,22.812306999104564,35.3884124071232,,,,
2026-01-23T01:00:00+08:00,98.393,98.47,98.363,98.371,21.812986951782676,33.09169984840256,,,,
2026-01-23T01:30:00+08:00,98.372,98.385,98.319,98.332,19.975391191308915,31.387074683756428,,,,
2026-01-23T02:00:00+08:00,98.334,98.355,98.312,98.332,19.975391191308915,29.51756371212976,,,,
2026-01-23T02:30:00+08:00,98.334,98.339,98.314,98.319,19.34536320636603,27.914496629166653,,,,
2026-01-23T03:00:00+08:00,98.321,98.372,98.316,98.364,27.830731478407003,27.162520354077,,,,
2026-01-23T03:30:00+08:00,98.369,98.381,98.355,98.358,27.41656230172258,25.989677566699687,,,,
2026-01-23T04:00:00+08:00,98.357,98.374,98.323,98.335,25.829718789515695,25.206532595603676,,,,
2026-01-23T04:30:00+08:00,98.336,98.341,98.292,98.328,25.348841675961268,24.451463395538248,,,,
2026-01-23T05:00:00+08:00,98.33,98.34,98.283,98.283,22.454693758846034,23.60792205860998,,,,
2026-01-23T05:30:00+08:00,98.282,98.297,98.278,98.287,23.29305167801155,23.021373946254048,,,,
2026-01-23T06:00:00+08:00,98.289,98.319,98.288,98.3,26.089756511459385,23.147067878374155,,,,
2026-01-23T06:30:00+08:00,98.297,98.301,98.279,98.282,24.744501928170507,23.308006508370664,,,,
2026-01-23T07:00:00+08:00,98.282,98.282,98.262,98.267,23.650114394091588,23.612815146861177,,,,
2026-01-23T08:30:00+08:00,98.333,98.34,98.327,98.338,37.69629022892166,24.675956806133826,,,,
2026-01-23T09:00:00+08:00,98.339,98.347,98.297,98.324,36.278998131368226,25.709243318961366,,,,
2026-01-23T09:30:00+08:00,98.324,98.351,98.314,98.341,39.26510015531988,27.087079673533577,,,,
2026-01-23T10:00:00+08:00,98.344,98.367,98.335,98.349,40.67404037668204,28.565554615345942,,,,
2026-01-23T10:30:00+08:00,98.351,98.375,98.337,98.371,44.48785544385948,30.36144691802405,,,,
2026-01-23T11:00:00+08:00,98.369,98.386,98.347,98.385,46.830298895414515,31.718558876381728,,,,
2026-01-23T11:30:00+08:00,98.386,98.392,98.36,98.384,46.67878331794059,33.09443180611159,,,,
2026-01-23T12:00:00+08:00,98.381,98.387,98.366,98.377,45.567391369924955,34.50426556185511,,,,
2026-01-23T12:30:00+08:00,98.378,98.383,98.329,98.334,39.36680222469552,35.50554845819327,,,,
2026-01-23T13:00:00+08:00,98.333,98.335,98.303,98.325,38.19528865742155,36.62987666523437,,,,
2026-01-23T13:30:00+08:00,98.327,98.341,98.318,98.333,39.90716365122552,37.816598949035374,,,,
2026-01-23T14:00:00+08:00,98.333,98.386,98.319,98.382,49.19017607980136,39.46662891820266,,,,
2026-01-23T14:30:00+08:00,98.383,98.418,98.344,98.417,54.5866092818399,41.59820801489332,,,,
2026-01-23T15:00:00+08:00,98.418,98.473,98.39,98.464,60.63311736991389,44.239851084594925,,,,
2026-01-23T15:30:00+08:00,98.463,98.481,98.259,98.407,51.65131009997996,45.23663821824194,,,,
2026-01-23T16:00:00+08:00,98.409,98.453,98.362,98.439,55.62548738201017,46.61853030757351,,,,
2026-01-23T16:30:00+08:00,98.439,98.439,98.335,98.353,44.935339571849504,47.023547408754204,,,,
2026-01-23T17:00:00+08:00,98.35,98.364,98.304,98.326,42.1937170244727,47.13209574073925,,,,
2026-01-23T17:30:00+08:00,98.331,98.351,98.296,98.349,45.257733959429366,47.18708706327995,,,,
2026-01-23T18:00:00+08:00,98.35,98.396,98.35,98.369,47.84646374565243,47.259670266868376,,,,
2026-01-23T18:30:00+08:00,98.37,98.392,98.35,98.367,47.60403039880586,47.325759344073035,,,,
2026-01-23T19:00:00+08:00,98.368,98.392,98.349,98.361,46.83730413538758,47.416467398748935,,,,
2026-01-23T19:30:00+08:00,98.361,98.368,98.32,98.342,44.3986329428835,47.7758838786195,,,,
2026-01-23T20:00:00+08:00,98.346,98.348,98.321,98.33,42.88008224323718,48.110511991892054,,,,
2026-01-23T20:30:00+08:00,98.331,98.338,98.286,98.296,38.827925466691504,48.033423550139624,,,,
2026-01-23T21:00:00+08:00,98.297,98.306,98.256,98.275,36.531645058119324,47.12924276287662,,,,
2026-01-23T21:30:00+08:00,98.275,98.362,98.27,98.354,48.79901652258794,46.71584328007291,,,,
2026-01-23T22:00:00+08:00,98.354,98.38,98.286,98.293,42.041864770454374,45.3878966658258,,,,
2026-01-23T22:30:00+08:00,98.292,98.327,98.263,98.279,40.650622738428275,44.60213328285782,,,,
2026-01-23T23:00:00+08:00,98.28,98.281,98.213,98.24,36.97946844257418,43.27027478718382,,,,
2026-01-23T23:30:00+08:00,98.242,98.249,98.147,98.158,30.70138202629819,42.253563533930155,,,,
2026-01-24T00:00:00+08:00,98.16,98.245,98.099,98.099,27.13215801813007,41.17773789061997,,,,
2026-01-24T00:30:00+08:00,98.098,98.1,97.97,98.019,23.19461193672548,39.60180060328397,,,,
2026-01-24T01:00:00+08:00,98.017,98.031,97.778,97.789,16.003696852583474,37.32731725377905,,,,
2026-01-24T01:30:00+08:00,97.793,97.869,97.705,97.764,15.443252275222548,35.030118816380245,,,,
2026-01-24T02:00:00+08:00,97.766,97.894,97.743,97.752,15.168661752986836,32.76807293192305,,,,
2026-01-24T02:30:00+08:00,97.752,97.805,97.75,97.752,15.168661752986836,30.680217846930436,,,,
2026-01-24T03:00:00+08:00,97.757,97.761,97.668,97.714,14.238853259995778,28.634415776698905,,,,
2026-01-24T03:30:00+08:00,97.72,97.729,97.557,97.599,11.867917953086177,26.708700954298525,,,,
2026-01-24T04:00:00+08:00,97.603,97.607,97.489,97.519,10.551656496646658,24.8529874856219,,,,
2026-01-24T04:30:00+08:00,97.517,97.591,97.5,97.515,10.489015731566113,22.116558857691775,,,,
2026-01-24T05:00:00+08:00,97.52,97.523,97.425,97.454,9.557216476124822,19.796226836668236,,,,
2026-01-24T05:30:00+08:00,97.45,97.516,97.434,97.456,9.840020945382832,17.595469565736416,,,,
2026-01-26T07:00:00+08:00,97.025,97.193,96.949,97.179,6.710382926023115,15.433392028839913,,,,
2026-01-26T07:30:00+08:00,97.184,97.272,97.158,97.229,12.142296506498909,14.107743063139967,,,,
2026-01-26T08:00:00+08:00,97.254,97.333,97.215,97.252,14.605454050014558,13.21297849398886,,,,
2026-01-26T08:30:00+08:00,97.257,97.302,97.162,97.174,13.248881545565283,12.502569180334559,,,,
2026-01-26T09:00:00+08:00,97.173,97.217,97.127,97.177,13.58134719072578,12.32954420448758,,,,
2026-01-26T09:30:00+08:00,97.176,97.2,97.078,97.16,13.270972156753103,12.174381338882617,,,,
2026-01-26T10:00:00+08:00,97.164,97.174,97.008,97.032,11.196240720346239,11.89063697940829,,,,
2026-01-26T10:30:00+08:00,97.034,97.083,96.995,97.065,14.890487520805408,11.870767391395331,,,,
2026-01-26T11:00:00+08:00,97.067,97.148,97.061,97.121,20.903737879051718,12.346830578470756,,,,
2026-01-26T11:30:00+08:00,97.12,97.139,97.088,97.117,20.79074323830646,12.984175241700777,,,,
2026-01-26T12:00:00+08:00,97.118,97.169,97.038,97.105,20.43388899712437,13.690048991734898,,,,
2026-01-26T12:30:00+08:00,97.106,97.132,97.07,97.117,21.877929178347472,14.503542809362134,,,,
2026-01-26T13:00:00+08:00,97.117,97.126,97.039,97.055,19.871277210502953,15.240261433246287,,,,
2026-01-26T13:30:00+08:00,97.058,97.095,97.054,97.084,23.40986262788546,16.20953583913933,,,,
2026-01-26T14:00:00+08:00,97.085,97.198,97.085,97.141,29.95722458582692,17.870024529125317,,,,
2026-01-26T14:30:00+08:00,97.142,97.181,97.088,97.181,34.207708105999544,19.446125357661078,,,,
2026-01-26T15:00:00+08:00,97.178,97.184,97.079,97.097,30.07960030907651,20.551421519022647,,,,
2026-01-26T15:30:00+08:00,97.097,97.288,97.093,97.27,44.84280722825347,22.808130496357514,,,,
2026-01-26T16:00:00+08:00,97.271,97.272,97.183,97.187,40.431994284240055,24.726033860179964,,,,
2026-01-26T16:30:00+08:00,97.187,97.191,97.064,97.141,38.18997353176441,26.505962529823627,,,,
2026-01-26T17:00:00+08:00,97.144,97.211,97.077,97.077,35.26037432644689,28.224829215973674,,,,
