time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1975-11-17,103.31,103.31,102.64,102.94,65.54064909360608,70.90974841211644,,,,
1975-11-24,102.95,103.53,102.94,103.53,68.20341164592469,70.33379171919852,,,,
1975-12-01,103.37,103.55,103.17,103.55,68.29285439979941,69.72550899855446,,,,
1975-12-08,103.48,103.75,103.48,103.75,69.22513256367901,69.15555017725602,,,,
1975-12-15,103.92,103.92,103.47,103.47,66.28662384199234,68.30190188425209,,,,
1975-12-22,103.42,103.42,103.32,103.38,65.32672986155339,67.09402324052911,,,,
1975-12-29,103.5,103.51,103.49,103.49,65.97525542710508,65.80173874055653,,,,
1976-01-05,102.99,103.22,102.91,103.22,62.86704026354508,64.68475439679784,,,,
1976-01-12,103.2,103.25,103.1,103.15,62.050840207484065,64.44007213654365,,,,
1976-01-19,103.09,103.83,103.09,103.83,66.58880544849633,64.64056520543771,,,,
1976-01-26,103.68,103.88,103.66,103.88,66.90220890760735,65.08839036772436,,,,
1976-02-02,103.52,103.6,103.32,103.49,62.01576233076228,65.31262801772023,,,,
1976-02-09,103.29,103.32,102.95,103.32,59.959952329336936,65.2641899410319,,,,
1976-02-16,103.66,103.68,103.46,103.68,62.7742052720306,65.14353368520877,,,,
1976-02-23,103.76,103.81,103.6,103.66,62.5113361930991,64.9271541923154,,,,
1976-03-01,104.01,104.56,104.01,104.56,68.83565168778127,64.97231419530516,,,,
1976-03-08,104.6,105.15,104.6,105.15,72.15228403385643,65.24798774059495,,,,
1976-03-15,105.68,106.02,105.56,105.56,74.20658756777462,65.60380595517321,,,,
1976-03-22,105.41,105.61,105.39,105.61,74.45408309726466,66.18719590197837,,,,
1976-03-29,105.6,105.82,105.34,105.82,75.51666661785859,66.91504852742874,,,,
1976-04-05,105.82,106.14,105.81,106.14,77.08107856497568,67.70832160870522,,,,
1976-04-12,106.57,106.57,105.94,106.08,76.09922489808378,68.6534776540294,,,,
1976-04-19,106.15,106.5,106.11,106.5,78.19320938722471,69.80650402401089,,,,
1976-04-26,106.46,106.46,106.23,106.23,73.72168226757559,70.3159952253737,,,,
1976-05-03,106.29,106.47,105.85,105.85,67.84154984135421,70.38309100635561,,,,
1976-05-10,105.61,106.35,105.61,106.35,71.10708470983909,71.03247117628966,,,,
