time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-05-24T07:00:00+08:00,105.035,105.107,105.029,105.091,63.87924188548802,57.86164731365566,,,,
2024-05-24T11:00:00+08:00,105.092,105.119,105.025,105.062,62.15499677881917,58.75692558952785,,,,
2024-05-24T15:00:00+08:00,105.061,105.061,104.819,104.848,51.177178314157416,58.92499552637207,,,,
2024-05-24T19:00:00+08:00,104.847,104.897,104.73,104.749,47.0381680757064,58.89275552770115,,,,
2024-05-24T23:00:00+08:00,104.748,104.752,104.638,104.723,45.98627586162103,58.109871447264474,,,,
2024-05-25T03:00:00+08:00,104.724,104.753,104.718,104.747,47.16089975795265,57.267273848412074,,,,
2024-05-27T05:00:00+08:00,104.748,104.748,104.7,104.72,45.9502465380549,56.04079203500813,,,,
2024-05-27T09:00:00+08:00,104.72,104.721,104.681,104.704,45.20960293888085,54.86210078313315,,,,
2024-05-27T13:00:00+08:00,104.705,104.748,104.677,104.713,45.739404452032524,53.86829050906588,,,,
2024-05-27T17:00:00+08:00,104.712,104.755,104.576,104.68,44.05718890020342,52.76357858677003,,,,
2024-05-27T21:00:00+08:00,104.684,104.696,104.566,104.583,39.462859145253574,51.87686111757936,,,,
2024-05-28T01:00:00+08:00,104.584,104.601,104.574,104.593,40.155712035694286,50.44633831392467,,,,
2024-05-28T05:00:00+08:00,104.594,104.614,104.578,104.582,39.61856249368786,48.573939387963684,,,,
2024-05-28T07:00:00+08:00,104.577,104.579,104.438,104.447,33.66645187834622,46.51834207542131,,,,
2024-05-28T11:00:00+08:00,104.445,104.479,104.411,104.464,34.990933827443044,44.45489149984667,,,,
2024-05-28T15:00:00+08:00,104.466,104.529,104.413,104.422,33.22581668436156,42.388521493099695,,,,
2024-05-28T19:00:00+08:00,104.424,104.574,104.335,104.452,35.720122437949215,41.28444607337054,,,,
2024-05-28T23:00:00+08:00,104.45,104.642,104.42,104.614,47.19166935346451,41.29541045035326,,,,
2024-05-29T03:00:00+08:00,104.612,104.632,104.583,104.613,47.13574937061786,41.37751570099589,,,,
2024-05-29T07:00:00+08:00,104.643,104.724,104.639,104.721,53.538976419860916,41.83309260541791,,,,
2024-05-29T11:00:00+08:00,104.721,104.745,104.623,104.651,49.365310685721596,42.07702575882268,,,,
2024-05-29T15:00:00+08:00,104.65,104.798,104.589,104.727,53.59503699218632,42.67598533405879,,,,
2024-05-29T19:00:00+08:00,104.731,105.033,104.657,105.009,65.20841436343687,44.06662889915909,,,,
2024-05-29T23:00:00+08:00,105.009,105.112,104.99,105.099,67.96397993017712,45.774256829871504,,,,
2024-05-30T03:00:00+08:00,105.099,105.143,105.098,105.117,68.50131310595933,47.84843211277905,,,,
2024-05-30T07:00:00+08:00,105.128,105.176,105.084,105.137,69.12105342080108,49.91738506885811,,,,
2024-05-30T11:00:00+08:00,105.142,105.184,105.091,105.096,66.2436541797903,51.81917733215114,,,,
2024-05-30T15:00:00+08:00,105.097,105.112,104.896,104.914,55.24889782743602,53.36078061422899,,,,
2024-05-30T19:00:00+08:00,104.912,104.936,104.632,104.669,44.533515168317614,54.04239356714861,,,,
2024-05-30T23:00:00+08:00,104.673,104.732,104.635,104.718,46.75762468196777,55.00895128126333,,,,
2024-05-31T03:00:00+08:00,104.716,104.798,104.716,104.744,47.95025563459157,55.88253222388065,,,,
2024-05-31T07:00:00+08:00,104.764,104.897,104.729,104.893,54.27189174364722,56.388262394607985,,,,
2024-05-31T11:00:00+08:00,104.894,104.894,104.797,104.813,50.710672863253194,56.643614072653364,,,,
2024-05-31T15:00:00+08:00,104.813,104.899,104.648,104.653,44.43115893917313,55.99305568117567,,,,
2024-05-31T19:00:00+08:00,104.653,104.667,104.361,104.571,41.588783603296534,55.43758946100245,,,,
2024-05-31T23:00:00+08:00,104.578,104.72,104.563,104.671,46.11593450432984,54.90336785472698,,,,
2024-06-01T03:00:00+08:00,104.674,104.684,104.596,104.625,44.41079550323175,53.41782365042661,,,,
2024-06-03T05:00:00+08:00,104.625,104.634,104.516,104.525,40.87270448353635,51.482732547095125,,,,
2024-06-03T09:00:00+08:00,104.523,104.635,104.507,104.607,44.75903924976186,49.78685584308102,,,,
2024-06-03T13:00:00+08:00,104.609,104.732,104.573,104.7,48.86420751812517,48.33993827860417,,,,
2024-06-03T17:00:00+08:00,104.698,104.767,104.554,104.592,44.7090221611665,46.80175027727391,,,,
2024-06-03T21:00:00+08:00,104.589,104.593,104.147,104.211,33.79209214220674,45.269121299757536,,,,
2024-06-04T01:00:00+08:00,104.212,104.251,104.063,104.064,30.679444964426224,44.27954485662242,,,,
2024-06-04T05:00:00+08:00,104.064,104.09,104.044,104.045,30.291070748168224,43.1033624327796,,,,
2024-06-04T07:00:00+08:00,104.054,104.108,103.993,104.075,31.759978039514166,41.946914033131215,,,,
2024-06-04T11:00:00+08:00,104.08,104.141,104.043,104.115,33.7640941302688,40.48207134646133,,,,
2024-06-04T15:00:00+08:00,104.121,104.317,104.101,104.28,41.40823892665859,39.817611779561716,,,,
