time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-03-07T20:30:00+08:00,2156.465,2158.8,2153.7,2158.39,2155.8459499999963,2160.0148711383795,2151.677028861613,61.675842876892965,61.08079535503174,,,,
2024-03-07T21:00:00+08:00,2158.51,2164.78,2157.1,2161.39,2156.3914499999964,2160.4630880799837,2152.319811920009,66.33309785636169,61.50396287480045,,,,
2024-03-07T21:30:00+08:00,2161.343,2164.033,2157.5,2159.49,2156.777449999996,2160.46945420683,2153.085445793162,61.25591867280498,61.4030502405749,,,,
2024-03-07T22:00:00+08:00,2159.57,2159.78,2153.8,2154.71,2156.5839499999956,2160.2834308641877,2152.8844691358036,50.73489584392733,60.55576391659135,,,,
2024-03-07T22:30:00+08:00,2154.725,2156.41,2147.8,2153.85,2156.3647999999957,2160.1654677194006,2152.564132280591,49.1008867147551,59.528477177107185,,,,
2024-03-07T23:00:00+08:00,2153.965,2157.72,2151.595,2152.695,2156.133549999996,2160.2252701588027,2152.041829841189,46.91548090047974,58.203453114068104,,,,
2024-03-07T23:30:00+08:00,2152.783,2156.72,2151.9,2153.61,2156.089549999996,2160.269004445354,2151.9100955546382,48.857478499671984,57.40863858675778,,,,
2024-03-08T00:00:00+08:00,2153.62,2158.52,2149.1,2157.732,2156.285549999996,2160.3863129850483,2152.1847870149436,56.566167581436545,57.08042564653773,,,,
2024-03-08T00:30:00+08:00,2157.732,2157.87,2154.9,2156.065,2156.317799999996,2160.4009348136633,2152.234665186329,53.08155631569283,56.29904667830651,,,,
2024-03-08T01:00:00+08:00,2156.103,2158.83,2155.9,2156.992,2156.397899999996,2160.467921182795,2152.3278788171965,54.75086509999779,55.83075971316311,,,,
2024-03-08T01:30:00+08:00,2157.003,2158.62,2154.8,2158.163,2156.507049999996,2160.642942292884,2152.371157707108,56.83986179042668,55.40945554735472,,,,
2024-03-08T02:00:00+08:00,2158.191,2159.27,2156.1,2157.963,2156.539799999996,2160.7107673591545,2152.3688326408374,56.36126914620894,55.602238651832074,,,,
2024-03-08T02:30:00+08:00,2157.925,2158.68,2155.6,2157.06,2156.6311499999965,2160.7634817597873,2152.4988182402058,54.14455235168367,55.361057021455686,,,,
2024-03-08T03:00:00+08:00,2156.983,2159.03,2155.7,2158.935,2156.781399999996,2161.018036428462,2152.5447635715304,57.85144761874316,55.31923723350595,,,,
2024-03-08T03:30:00+08:00,2158.75,2160.85,2158.3,2159.983,2156.8965499999968,2161.344538562359,2152.4485614376345,59.807193415407774,55.18576227197129,,,,
2024-03-08T04:00:00+08:00,2159.99,2160.43,2157.7,2160.172,2157.0699999999965,2161.7393131043227,2152.4006868956703,60.16617073044444,54.74526747726292,,,,
2024-03-08T04:30:00+08:00,2160.04,2160.45,2157.7,2158.55,2157.121249999996,2161.8317333745367,2152.4107666254554,55.5784318643683,54.33973270523173,,,,
2024-03-08T05:00:00+08:00,2158.465,2159.42,2157.9,2159.42,2157.3904999999963,2161.9785860790025,2152.80241392099,57.45245071163578,54.81955805292519,,,,
2024-03-08T05:30:00+08:00,2159.42,2160.105,2158.7,2159.715,2157.5727499999966,2162.2256619502496,2152.9198380497437,58.09796027337201,55.462206164254965,,,,
