time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2014-03-03,1325.75,1354.69,1325.75,1350.32,71.73320088015191,69.77461782469217,,,,
2014-03-04,1350,1352.51,1331.4,1334.3,63.17720944244317,69.57833200153105,,,,
2014-03-05,1334.15,1341.77,1332.9,1336.5,63.815498757148475,69.4419967256483,,,,
2014-03-06,1336.45,1353.56,1331.4,1350.61,67.68451514388505,69.34720901021316,,,,
2014-03-07,1350.62,1352.84,1328.52,1339.08,61.86349126321037,68.56410883395117,,,,
2014-03-10,1339.7,1344.61,1327.8,1338.76,61.70487967167957,67.71525344261154,,,,
2014-03-11,1338.87,1352.54,1337.6,1347.68,64.44166933466335,67.50162163282377,,,,
2014-03-12,1348.11,1370.78,1345.1,1364.47,68.94107297911259,67.39929043991647,,,,
2014-03-13,1366.85,1375.09,1364.6,1369.81,70.2312503763102,67.36866122546266,,,,
2014-03-14,1369.05,1387.87,1368.1,1381.4,72.8658026635797,67.31397118514239,,,,
2014-03-17,1382.45,1392.08,1361.7,1366.8,65.05523527152562,66.6407045950328,,,,
2014-03-18,1366.26,1367.51,1350.88,1355.4,59.67628772972621,66.02628255105526,,,,
2014-03-19,1354.79,1359.62,1327.5,1328.39,49.279765118819554,64.65403691963354,,,,
2014-03-20,1328.41,1334.59,1320.77,1327.2,48.8757599819112,63.5246884724405,,,,
2014-03-21,1325.25,1342.34,1325.25,1333.3,51.08931129074417,62.05012493033995,,,,
2014-03-24,1334.4,1334.87,1307.7,1308.88,43.05284555809312,60.612670367172086,,,,
2014-03-25,1307.92,1317.23,1305.87,1310.7,43.762862428717085,59.18033920085555,,,,
2014-03-26,1311.16,1316.29,1298.4,1304.5,41.848679731824916,57.3349223857084,,,,
2014-03-27,1304.77,1306.8,1288.8,1290.5,37.82538329360806,55.617914673593944,,,,
2014-03-28,1289.02,1298.7,1285.69,1293.7,39.262732027004176,54.014904127545705,,,,
2014-03-31,1294.9,1298.49,1281.85,1281.85,35.948500327219946,51.979677769871174,,,,
2014-04-01,1283.92,1287.95,1277.4,1278.88,35.14770396213795,49.56586569723013,,,,
2014-04-02,1278.57,1294.45,1278.57,1289.63,40.329032088737485,47.4299929624035,,,,
2014-04-03,1289.72,1293.84,1281.94,1284.85,38.842985390348616,44.99979172860129,,,,
2014-04-04,1286.14,1306.66,1284,1302.7,46.736008493743896,43.69127553018831,,,,
2014-04-07,1303,1304.72,1295.8,1296.61,44.62012553736393,42.615835373591,,,,
2014-04-08,1296.57,1314.33,1296.57,1307.7,49.13607266656651,42.605571627001495,,,,
2014-04-09,1308.06,1315,1301.18,1311.7,50.69769926266676,42.735710147055464,,,,
2014-04-10,1311.46,1324.43,1310.5,1317.5,52.953235227429296,42.8688475711044,,,,
2014-04-11,1318.12,1323.83,1314.3,1318.1,53.19180335374284,43.59305884222224,,,,
2014-04-14,1318.16,1331.15,1318.16,1327.28,56.801168110250046,44.52436639090316,,,,
2014-04-15,1326.61,1328.13,1285.73,1302.24,46.31125795820908,44.843121978502026,,,,
2014-04-16,1302.23,1307.04,1293.7,1301.75,46.13171822689108,45.436431616593666,,,,
2014-04-17,1302.07,1304.13,1293.2,1294.35,43.39556945310669,45.7316342898867,,,,
2014-04-21,1294.55,1301.88,1281.8,1289.43,41.62773761175975,46.137294095925256,,,,
2014-04-22,1290.08,1292.82,1276.62,1283.15,39.42026981303928,46.442477370989636,,,,
2014-04-23,1283.29,1289.01,1281.12,1283.83,39.79257200732069,46.40415879374558,,,,
2014-04-24,1283.61,1298.64,1268.77,1292.88,44.66651695468489,46.82012533405531,,,,
2014-04-25,1293.67,1304.98,1290.7,1303.5,49.8019600926166,47.03912187683193,,,,
2014-04-28,1302.8,1306.42,1292.28,1296.18,46.59218749444154,47.17998344519462,,,,
2014-04-29,1295.66,1301.4,1286.58,1295.58,46.32861384600673,46.979450672297496,,,,
2014-04-30,1295.28,1298.17,1285.19,1291.1,44.31289277258096,46.523393065862784,,,,
2014-05-01,1291.39,1292.83,1277.5,1283.93,41.221655214460945,45.68542306493648,,,,
2014-05-02,1284.7,1304.63,1273.86,1299.6,49.511219183088436,45.42252419560402,,,,
2014-05-05,1299.35,1315.54,1299.2,1308.7,53.60342385804794,45.194113891875304,,,,
2014-05-06,1309.5,1314,1304.6,1307.37,52.928205002959935,45.66675296650037,,,,
2014-05-07,1307.37,1314.5,1286.89,1289.3,44.69126547151855,45.56386348397376,,,,
2014-05-08,1289.68,1295.44,1285.29,1289.15,44.629176370182684,45.65197826376491,,,,
2014-05-09,1289.47,1294.33,1285.7,1289.2,44.65677710198015,45.868338227352076,,,,
2014-05-12,1288.45,1304.1,1278.18,1295.2,48.00610665693409,46.481612287630284,,,,
2014-05-13,1295.74,1298.79,1289.27,1293.33,47.05038450645524,47.00002746613989,,,,
2014-05-14,1293.13,1309,1291.2,1305.53,53.54784883813248,47.634408314957575,,,,
2014-05-15,1305.11,1307.09,1291.15,1296,48.53741334790033,47.54408354747785,,,,
2014-05-16,1296.18,1298.21,1288.01,1292.5,46.8052538548094,47.55930257321841,,,,
2014-05-19,1292.5,1305.41,1289.62,1292.7,46.92182039448463,47.60167446953826,,,,
2014-05-20,1292.7,1296.9,1286.07,1293.9,47.66287626018,47.840959004366766,,,,
2014-05-21,1293.97,1296.3,1283.1,1291.55,46.29960123171909,48.20366943417092,,,,
2014-05-22,1291.55,1303.85,1289.8,1293.95,47.93738760037922,48.09125289254883,,,,
2014-05-23,1293.54,1295.5,1286.85,1292.3,46.87883143812009,47.610924862553986,,,,
2014-05-27,1292.2,1293.35,1262.3,1262.3,32.72802174022401,46.16805462950142,,,,
2014-05-28,1263.86,1267.3,1256.15,1258.05,31.28715776239828,45.21061836456426,,,,
2014-05-29,1257.9,1260.48,1251.63,1255.5,30.42174502152001,44.19580183965979,,,,
2014-05-30,1254.64,1260.4,1242.4,1250.5,28.742930472398626,43.059098508975396,,,,
2014-06-02,1250.5,1250.85,1241.17,1243.3,26.47705780175731,41.521309305034194,,,,
2014-06-03,1243.3,1247.66,1240.74,1244.75,27.712962750648657,40.140064893905155,,,,
2014-06-04,1244.56,1249.15,1242.7,1243.6,27.32070759731461,38.26669766241816,,,,
2014-06-05,1243.6,1257.65,1241.3,1252.95,35.334807115138105,37.32365436007801,,,,
2014-06-06,1252.95,1257.78,1246.05,1252.6,35.17843415335666,36.49316723854567,,,,
2014-06-09,1252.6,1257.05,1251.2,1252.03,34.90749664243144,35.63500125625615,,,,
2014-06-10,1251.87,1263.65,1250,1259.75,41.4812689880666,35.193457879676615,,,,
2014-06-11,1259.68,1265.3,1258.12,1260.55,42.13345073681507,34.89587570146919,,,,
2014-06-12,1260.74,1274.8,1259.5,1272.85,51.14820819480973,35.1252200296428,,,,
2014-06-13,1272.23,1277.88,1270.9,1276.63,53.543426004905406,35.601262498698894,,,,
2014-06-16,1276.63,1284.9,1270.3,1271.45,49.93054649921102,36.83001426719797,,,,
2014-06-17,1271.41,1273.3,1258.94,1271.2,49.75604942719801,38.14922081468366,,,,
2014-06-18,1271.55,1278.71,1266.5,1277.25,53.950249605983906,39.82982828500251,,,,
